"[28, 224]","[28, 225]","[29, 225]","[29, 224]","[29, 223]","[28, 225]","[28, 226]","[29, 226]","[29, 225]","[30, 226]","[30, 225]","[30, 224]","[29, 224]","[30, 223]","[29, 223]","[30, 222]","[28, 226]","[28, 227]","[29, 227]","[29, 226]","[30, 227]","[30, 226]","[30, 225]","[31, 224]","[30, 224]","[31, 223]","[30, 223]","[30, 222]","[28, 227]","[28, 228]","[29, 228]","[29, 227]","[30, 228]","[30, 227]","[31, 224]","[31, 223]","[28, 228]","[28, 229]","[29, 229]","[29, 228]","[30, 229]","[30, 228]","[31, 229]","[28, 229]","[29, 230]","[29, 229]","[30, 230]","[30, 229]","[31, 230]","[31, 229]","[32, 230]","[32, 229]","[29, 230]","[30, 231]","[30, 230]","[31, 231]","[31, 230]","[32, 231]","[32, 230]","[33, 231]","[33, 230]","[33, 229]","[32, 229]","[30, 231]","[31, 231]","[32, 232]","[32, 231]","[33, 232]","[33, 231]","[34, 231]","[34, 230]","[33, 230]","[34, 229]","[33, 229]","[32, 232]","[33, 232]","[34, 231]","[35, 231]","[35, 230]","[34, 230]","[35, 229]","[34, 229]","[35, 231]","[36, 231]","[36, 230]","[35, 230]","[36, 229]","[35, 229]","[36, 228]","[36, 231]","[37, 230]","[36, 230]","[37, 229]","[36, 229]","[37, 228]","[36, 228]","[37, 230]","[38, 229]","[37, 229]","[38, 228]","[37, 228]","[38, 227]","[38, 229]","[39, 228]","[38, 228]","[39, 227]","[38, 227]","[39, 226]","[39, 228]","[39, 227]","[40, 226]","[39, 226]","[40, 225]","[40, 226]","[41, 225]","[40, 225]","[41, 224]","[41, 225]","[42, 224]","[41, 224]","[41, 223]","[42, 223]","[42, 224]","[43, 223]","[41, 223]","[42, 222]","[42, 223]","[43, 222]","[43, 223]","[44, 222]","[42, 222]","[43, 221]","[43, 222]","[44, 221]","[44, 222]","[45, 221]","[43, 221]","[44, 220]","[44, 221]","[45, 220]","[45, 221]","[46, 221]","[46, 220]","[44, 220]","[45, 219]","[45, 220]","[46, 219]","[46, 221]","[47, 221]","[47, 220]","[46, 220]","[47, 219]","[45, 219]","[46, 218]","[46, 219]","[47, 218]","[47, 221]","[48, 222]","[48, 221]","[48, 220]","[47, 220]","[48, 219]","[47, 219]","[48, 218]","[46, 218]","[47, 218]","[48, 222]","[48, 223]","[49, 223]","[49, 222]","[49, 221]","[48, 221]","[49, 220]","[48, 220]","[49, 219]","[48, 219]","[48, 218]","[48, 223]","[48, 224]","[49, 224]","[49, 223]","[50, 224]","[50, 223]","[50, 222]","[49, 222]","[50, 221]","[49, 221]","[49, 220]","[49, 219]","[48, 224]","[48, 225]","[49, 225]","[49, 224]","[50, 225]","[50, 224]","[50, 223]","[50, 222]","[50, 221]","[48, 225]","[48, 226]","[49, 226]","[49, 225]","[50, 226]","[50, 225]","[48, 226]","[48, 227]","[49, 227]","[49, 226]","[50, 227]","[50, 226]","[48, 227]","[48, 228]","[49, 228]","[49, 227]","[50, 228]","[50, 227]","[48, 228]","[48, 229]","[49, 229]","[49, 228]","[50, 229]","[50, 228]","[48, 229]","[47, 230]","[48, 230]","[49, 230]","[49, 229]","[50, 230]","[50, 229]","[47, 230]","[47, 231]","[48, 231]","[48, 230]","[49, 231]","[49, 230]","[50, 231]","[50, 230]","[47, 231]","[48, 232]","[48, 231]","[49, 232]","[49, 231]","[50, 231]","[48, 232]","[49, 232]"
"[38, 399]","[38, 400]","[39, 400]","[39, 399]","[39, 398]","[38, 400]","[39, 401]","[39, 400]","[40, 401]","[40, 400]","[40, 399]","[39, 399]","[40, 398]","[39, 398]","[39, 397]","[40, 397]","[39, 401]","[40, 402]","[40, 401]","[41, 402]","[41, 401]","[41, 400]","[40, 400]","[41, 399]","[40, 399]","[40, 398]","[39, 397]","[39, 396]","[40, 396]","[40, 397]","[40, 402]","[41, 402]","[42, 402]","[42, 401]","[41, 401]","[42, 400]","[41, 400]","[42, 399]","[41, 399]","[39, 396]","[40, 395]","[40, 396]","[41, 395]","[42, 402]","[43, 402]","[43, 401]","[42, 401]","[43, 400]","[42, 400]","[43, 399]","[42, 399]","[40, 395]","[41, 394]","[41, 395]","[42, 394]","[43, 402]","[44, 402]","[44, 401]","[43, 401]","[44, 400]","[43, 400]","[44, 399]","[43, 399]","[41, 394]","[42, 394]","[44, 402]","[45, 401]","[44, 401]","[45, 400]","[44, 400]","[45, 399]","[44, 399]","[45, 401]","[46, 401]","[46, 400]","[45, 400]","[46, 399]","[45, 399]","[46, 398]","[46, 401]","[47, 401]","[47, 400]","[46, 400]","[47, 399]","[46, 399]","[47, 398]","[46, 398]","[47, 397]","[47, 401]","[48, 401]","[48, 400]","[47, 400]","[48, 399]","[47, 399]","[48, 398]","[47, 398]","[48, 397]","[47, 397]","[48, 401]","[49, 401]","[49, 400]","[48, 400]","[49, 399]","[48, 399]","[49, 398]","[48, 398]","[48, 397]","[49, 401]","[50, 402]","[50, 401]","[49, 400]","[49, 399]","[49, 398]","[50, 402]","[51, 402]","[51, 401]","[50, 401]","[51, 402]","[52, 402]","[52, 401]","[51, 401]","[52, 402]","[53, 402]","[53, 401]","[52, 401]","[53, 402]","[54, 402]","[54, 401]","[53, 401]","[54, 400]","[54, 402]","[55, 402]","[55, 401]","[54, 401]","[55, 400]","[54, 400]","[55, 399]","[55, 402]","[56, 401]","[55, 401]","[56, 400]","[55, 400]","[56, 399]","[55, 399]","[55, 398]","[56, 398]","[56, 401]","[57, 400]","[56, 400]","[57, 399]","[56, 399]","[57, 398]","[55, 398]","[55, 397]","[56, 397]","[56, 398]","[57, 397]","[57, 400]","[57, 399]","[57, 398]","[55, 397]","[55, 396]","[56, 396]","[56, 397]","[57, 396]","[57, 397]","[55, 396]","[55, 395]","[56, 395]","[56, 396]","[57, 395]","[57, 396]","[55, 395]","[55, 394]","[56, 394]","[56, 395]","[57, 395]","[55, 394]","[56, 394]"
"[118, 489]","[119, 490]","[119, 489]","[119, 488]","[119, 490]","[119, 491]","[120, 491]","[120, 490]","[120, 489]","[119, 489]","[119, 488]","[119, 487]","[119, 491]","[120, 491]","[121, 491]","[121, 490]","[120, 490]","[121, 489]","[120, 489]","[119, 487]","[119, 486]","[121, 491]","[122, 490]","[121, 490]","[122, 489]","[121, 489]","[119, 486]","[119, 485]","[120, 485]","[122, 490]","[123, 490]","[123, 489]","[122, 489]","[119, 485]","[119, 484]","[120, 484]","[120, 485]","[123, 490]","[124, 490]","[124, 489]","[123, 489]","[124, 488]","[119, 484]","[119, 483]","[120, 483]","[120, 484]","[124, 490]","[125, 490]","[125, 489]","[124, 489]","[125, 488]","[124, 488]","[119, 483]","[119, 482]","[120, 482]","[120, 483]","[125, 490]","[126, 489]","[125, 489]","[126, 488]","[125, 488]","[119, 482]","[119, 481]","[120, 481]","[120, 482]","[126, 489]","[127, 490]","[127, 489]","[127, 488]","[126, 488]","[119, 481]","[119, 480]","[120, 480]","[120, 481]","[127, 490]","[128, 491]","[128, 490]","[128, 489]","[127, 489]","[128, 488]","[127, 488]","[128, 487]","[119, 480]","[119, 479]","[120, 479]","[120, 480]","[121, 479]","[128, 491]","[128, 492]","[129, 492]","[129, 491]","[129, 490]","[128, 490]","[129, 489]","[128, 489]","[129, 488]","[128, 488]","[129, 487]","[128, 487]","[128, 486]","[129, 486]","[119, 479]","[120, 478]","[120, 479]","[121, 478]","[121, 479]","[122, 479]","[122, 478]","[128, 492]","[129, 492]","[129, 491]","[129, 490]","[130, 489]","[129, 489]","[130, 488]","[129, 488]","[130, 487]","[129, 487]","[130, 486]","[128, 486]","[129, 485]","[129, 486]","[130, 485]","[120, 478]","[120, 477]","[121, 477]","[121, 478]","[122, 477]","[122, 479]","[123, 479]","[123, 478]","[122, 478]","[123, 477]","[130, 489]","[130, 488]","[131, 487]","[130, 487]","[131, 486]","[130, 486]","[129, 485]","[130, 485]","[120, 477]","[121, 477]","[122, 477]","[123, 479]","[124, 480]","[124, 479]","[123, 478]","[123, 477]","[131, 487]","[132, 487]","[132, 486]","[131, 486]","[124, 480]","[124, 479]","[132, 487]","[133, 487]","[133, 486]","[132, 486]","[133, 487]","[134, 486]","[133, 486]","[134, 485]","[134, 486]","[135, 486]","[135, 485]","[134, 485]","[135, 486]","[136, 485]","[135, 485]","[136, 484]","[136, 485]","[136, 484]"
"[155, 146]","[155, 147]","[156, 147]","[156, 146]","[156, 145]","[155, 147]","[155, 148]","[156, 148]","[156, 147]","[157, 147]","[157, 146]","[156, 146]","[157, 145]","[156, 145]","[155, 148]","[155, 149]","[156, 149]","[156, 148]","[157, 147]","[158, 147]","[158, 146]","[157, 146]","[158, 145]","[157, 145]","[155, 149]","[155, 150]","[156, 150]","[156, 149]","[158, 147]","[159, 147]","[159, 146]","[158, 146]","[158, 145]","[155, 150]","[155, 151]","[156, 150]","[159, 147]","[160, 147]","[159, 146]","[155, 151]","[155, 152]","[156, 152]","[160, 147]","[155, 152]","[155, 153]","[156, 153]","[156, 152]","[155, 153]","[155, 154]","[156, 154]","[156, 153]","[155, 154]","[155, 155]","[156, 155]","[156, 154]","[155, 155]","[155, 156]","[156, 156]","[156, 155]","[155, 156]","[155, 157]","[156, 157]","[156, 156]","[155, 157]","[155, 158]","[156, 158]","[156, 157]","[157, 158]","[155, 158]","[155, 159]","[156, 159]","[156, 158]","[157, 159]","[157, 158]","[158, 159]","[158, 158]","[158, 157]","[155, 159]","[156, 160]","[156, 159]","[157, 160]","[157, 159]","[158, 159]","[159, 159]","[159, 158]","[158, 158]","[159, 157]","[158, 157]","[156, 160]","[157, 160]","[159, 159]","[160, 158]","[159, 158]","[160, 157]","[159, 157]","[160, 158]","[161, 158]","[161, 157]","[160, 157]","[161, 158]","[162, 157]","[161, 157]","[162, 156]","[162, 157]","[163, 157]","[163, 156]","[162, 156]","[163, 157]","[164, 158]","[164, 157]","[164, 156]","[163, 156]","[164, 155]","[164, 158]","[165, 159]","[165, 158]","[165, 157]","[164, 157]","[165, 156]","[164, 156]","[165, 155]","[164, 155]","[165, 154]","[165, 159]","[166, 159]","[166, 158]","[165, 158]","[166, 157]","[165, 157]","[166, 156]","[165, 156]","[166, 155]","[165, 155]","[166, 154]","[165, 154]","[165, 153]","[166, 153]","[166, 159]","[166, 158]","[166, 157]","[166, 156]","[167, 155]","[166, 155]","[167, 154]","[166, 154]","[167, 153]","[165, 153]","[166, 153]","[167, 155]","[168, 154]","[167, 154]","[167, 153]","[168, 154]","[169, 154]","[169, 153]","[169, 154]","[170, 153]","[169, 153]","[170, 153]","[171, 153]","[171, 152]","[171, 153]","[172, 152]","[171, 152]","[172, 152]","[173, 152]","[173, 151]","[173, 152]","[173, 151]"
"[221, 281]","[221, 282]","[222, 282]","[222, 281]","[222, 280]","[221, 282]","[221, 283]","[222, 283]","[222, 282]","[223, 283]","[223, 282]","[223, 281]","[222, 281]","[223, 280]","[222, 280]","[223, 279]","[221, 283]","[221, 284]","[222, 284]","[222, 283]","[223, 284]","[223, 283]","[224, 283]","[224, 282]","[223, 282]","[224, 281]","[223, 281]","[224, 280]","[223, 280]","[224, 279]","[223, 279]","[221, 284]","[221, 285]","[222, 285]","[222, 284]","[223, 285]","[223, 284]","[224, 285]","[224, 283]","[224, 282]","[224, 281]","[225, 280]","[224, 280]","[224, 279]","[221, 285]","[221, 286]","[222, 286]","[222, 285]","[223, 286]","[223, 285]","[224, 286]","[224, 285]","[225, 286]","[225, 280]","[221, 286]","[222, 287]","[222, 286]","[223, 287]","[223, 286]","[224, 287]","[224, 286]","[225, 287]","[225, 286]","[226, 287]","[226, 286]","[222, 287]","[223, 288]","[223, 287]","[224, 288]","[224, 287]","[225, 288]","[225, 287]","[226, 288]","[226, 287]","[227, 288]","[227, 287]","[227, 286]","[226, 286]","[223, 288]","[224, 288]","[225, 288]","[226, 289]","[226, 288]","[227, 288]","[228, 288]","[228, 287]","[227, 287]","[228, 286]","[227, 286]","[226, 289]","[228, 288]","[229, 288]","[229, 287]","[228, 287]","[229, 286]","[228, 286]","[229, 288]","[230, 287]","[229, 287]","[230, 286]","[229, 286]","[230, 285]","[230, 287]","[231, 286]","[230, 286]","[231, 285]","[230, 285]","[231, 284]","[231, 286]","[232, 286]","[232, 285]","[231, 285]","[232, 284]","[231, 284]","[232, 286]","[233, 285]","[232, 285]","[233, 284]","[232, 284]","[233, 283]","[233, 285]","[234, 284]","[233, 284]","[234, 283]","[233, 283]","[234, 282]","[234, 284]","[235, 283]","[234, 283]","[235, 282]","[234, 282]","[235, 281]","[235, 283]","[236, 282]","[235, 282]","[236, 281]","[235, 281]","[236, 280]","[236, 282]","[237, 281]","[236, 281]","[237, 280]","[236, 280]","[237, 279]","[237, 281]","[238, 280]","[237, 280]","[238, 279]","[237, 279]","[238, 280]","[239, 280]","[239, 279]","[238, 279]","[239, 278]","[239, 280]","[240, 279]","[239, 279]","[240, 278]","[239, 278]","[240, 277]","[240, 279]","[241, 279]","[241, 278]","[240, 278]","[241, 277]","[240, 277]","[241, 279]","[242, 280]","[242, 279]","[242, 278]","[241, 278]","[242, 277]","[241, 277]","[242, 276]","[242, 280]","[242, 281]","[243, 281]","[243, 280]","[243, 279]","[242, 279]","[243, 278]","[242, 278]","[243, 277]","[242, 277]","[242, 276]","[242, 281]","[242, 282]","[243, 282]","[243, 281]","[244, 282]","[244, 281]","[244, 280]","[243, 280]","[244, 279]","[243, 279]","[244, 278]","[243, 278]","[244, 277]","[243, 277]","[242, 282]","[242, 283]","[243, 283]","[243, 282]","[244, 283]","[244, 282]","[244, 281]","[244, 280]","[244, 279]","[244, 278]","[244, 277]","[242, 283]","[242, 284]","[243, 284]","[243, 283]","[244, 284]","[244, 283]","[242, 284]","[242, 285]","[243, 285]","[243, 284]","[244, 285]","[244, 284]","[242, 285]","[242, 286]","[243, 286]","[243, 285]","[244, 286]","[244, 285]","[242, 286]","[242, 287]","[243, 287]","[243, 286]","[244, 287]","[244, 286]","[242, 287]","[241, 288]","[242, 288]","[243, 288]","[243, 287]","[244, 288]","[244, 287]","[241, 288]","[241, 289]","[242, 289]","[242, 288]","[243, 289]","[243, 288]","[244, 289]","[244, 288]","[241, 289]","[241, 290]","[242, 290]","[242, 289]","[243, 290]","[243, 289]","[244, 290]","[244, 289]","[241, 290]","[242, 291]","[242, 290]","[243, 291]","[243, 290]","[244, 290]","[242, 291]","[243, 291]"
"[226, 466]","[226, 467]","[227, 467]","[227, 466]","[227, 465]","[226, 467]","[226, 468]","[227, 468]","[227, 467]","[228, 468]","[228, 467]","[228, 466]","[227, 466]","[228, 465]","[227, 465]","[227, 464]","[228, 464]","[226, 468]","[226, 469]","[227, 469]","[227, 468]","[228, 469]","[228, 468]","[229, 469]","[229, 468]","[228, 467]","[228, 466]","[228, 465]","[229, 464]","[227, 464]","[228, 464]","[229, 463]","[226, 469]","[226, 470]","[227, 470]","[227, 469]","[228, 470]","[228, 469]","[229, 470]","[229, 469]","[230, 470]","[230, 469]","[230, 468]","[229, 468]","[229, 464]","[230, 463]","[229, 463]","[226, 470]","[227, 471]","[227, 470]","[228, 471]","[228, 470]","[229, 471]","[229, 470]","[230, 471]","[230, 470]","[231, 471]","[231, 470]","[231, 469]","[230, 469]","[231, 468]","[230, 468]","[230, 463]","[227, 471]","[228, 471]","[229, 471]","[230, 471]","[231, 471]","[232, 471]","[232, 470]","[231, 470]","[232, 469]","[231, 469]","[232, 468]","[231, 468]","[232, 471]","[233, 470]","[232, 470]","[233, 469]","[232, 469]","[233, 468]","[232, 468]","[233, 470]","[234, 470]","[234, 469]","[233, 469]","[234, 468]","[233, 468]","[234, 467]","[234, 470]","[235, 470]","[235, 469]","[234, 469]","[235, 468]","[234, 468]","[235, 467]","[234, 467]","[235, 470]","[236, 470]","[236, 469]","[235, 469]","[236, 468]","[235, 468]","[236, 467]","[235, 467]","[236, 466]","[236, 470]","[237, 471]","[237, 470]","[237, 469]","[236, 469]","[237, 468]","[236, 468]","[237, 467]","[236, 467]","[236, 466]","[237, 471]","[238, 471]","[237, 470]","[237, 469]","[237, 468]","[237, 467]","[238, 471]","[239, 471]","[239, 471]","[240, 472]","[240, 471]","[240, 472]","[241, 472]","[241, 471]","[240, 471]","[241, 472]","[242, 472]","[242, 471]","[241, 471]","[242, 470]","[242, 472]","[243, 471]","[242, 471]","[243, 470]","[242, 470]","[243, 469]","[243, 471]","[244, 471]","[244, 470]","[243, 470]","[244, 469]","[243, 469]","[244, 468]","[244, 471]","[245, 470]","[244, 470]","[245, 469]","[244, 469]","[245, 468]","[244, 468]","[244, 467]","[245, 467]","[245, 470]","[245, 469]","[245, 468]","[244, 467]","[244, 466]","[245, 466]","[245, 467]","[244, 466]","[244, 465]","[243, 465]","[245, 465]","[245, 466]","[244, 465]","[244, 464]","[243, 464]","[243, 465]","[245, 465]","[244, 464]","[243, 463]","[243, 464]","[243, 463]"
